event_id,user_id,event_type,event_date,revenue
4884,257,login,2024-02-18,0.0
4885,681,login,2023-06-13,0.0
4886,1453,login,2023-05-02,0.0
4887,313,login,2023-07-28,0.0
4888,633,view_product,2024-02-19,0.0
4889,555,purchase,2023-08-23,0.0
4890,1419,login,2023-10-23,0.0
4891,343,login,2023-05-20,0.0
4892,1709,view_product,2023-09-25,0.0
4893,1355,view_product,2023-04-23,0.0
4894,934,login,2023-06-30,102.47
4895,1677,add_to_cart,2023-08-26,0.0
4896,1910,view_product,2023-04-30,0.0
4897,939,purchase,2023-06-04,0.0
4898,1567,view_product,2024-05-06,0.0
4899,25,login,2024-01-27,0.0
4900,1928,login,2024-05-06,0.0
4901,979,view_product,2023-09-01,0.0
4902,1350,view_product,2023-10-31,0.0
4903,81,view_product,2023-11-04,116.74
4904,214,login,2024-04-09,0.0
4905,979,login,2023-09-01,0.0
4906,514,view_product,2023-09-24,0.0
4907,699,login,2024-05-28,0.0
4908,1094,login,2023-06-28,0.0
4909,1089,add_to_cart,2023-09-17,0.0
4910,520,add_to_cart,2024-02-04,0.0
4911,1074,add_to_cart,2023-03-02,0.0
4912,1140,login,2023-10-18,0.0
4913,588,login,2023-04-25,0.0
4914,423,login,2024-04-03,0.0
4915,1866,purchase,2024-02-17,0.0
4916,299,view_product,2023-07-22,0.0
4917,399,login,2023-04-04,0.0
4918,628,login,2023-08-30,0.0
4919,1122,purchase,2023-09-14,0.0
4920,1790,login,2023-07-18,0.0
4921,991,view_product,2023-03-07,32.46
4922,937,login,2024-01-26,0.0
4923,143,purchase,2023-08-16,0.0
4924,1658,login,2023-04-30,0.0
4925,1034,purchase,2023-06-17,400.18
4926,1103,login,2023-07-11,0.0
4927,1344,view_product,2023-09-11,0.0
4928,1376,view_product,2024-01-24,0.0
4929,1692,purchase,2024-01-25,0.0
4930,988,login,2023-10-11,0.0
4931,1583,login,2024-05-07,0.0
4932,1483,login,2024-03-06,0.0
4933,268,view_product,2023-05-22,0.0
4934,550,view_product,2023-07-19,0.0
4935,1527,view_product,2024-01-24,0.0
4936,1362,view_product,2024-04-19,0.0
4937,1651,purchase,2023-12-18,0.0
4938,181,view_product,2024-03-04,0.0
4939,1833,login,2024-06-01,0.0
4940,50,view_product,2024-01-21,0.0
4941,707,login,2024-01-07,0.0
4942,898,login,2023-05-30,0.0
4943,399,login,2023-03-23,0.0
4944,1520,login,2023-10-31,0.0
4945,1839,add_to_cart,2023-04-16,0.0
4946,986,purchase,2023-10-19,0.0
4947,1591,add_to_cart,2023-10-18,0.0
4948,136,view_product,2023-09-01,0.0
4949,1993,login,2023-10-27,0.0
4950,714,login,2023-08-18,0.0
4951,659,login,2023-10-14,0.0
4952,555,login,2023-10-01,0.0
4953,1422,login,2024-04-13,0.0
4954,1951,login,2023-07-05,0.0
4955,1706,purchase,2024-05-06,0.0
4956,787,login,2024-03-28,0.0
4957,362,login,2023-10-12,277.81
4958,247,view_product,2023-08-23,0.0
4959,441,purchase,2023-08-31,0.0
4960,1366,view_product,2024-02-17,0.0
4961,95,purchase,2023-12-29,0.0
4962,114,login,2024-01-06,0.0
4963,923,purchase,2023-12-12,388.52
4964,845,login,2023-09-20,0.0
4965,1865,login,2023-10-06,0.0
4966,1473,login,2023-07-01,0.0
4967,524,add_to_cart,2024-04-25,0.0
4968,519,view_product,2024-05-11,0.0
4969,161,login,2023-09-16,0.0
4970,215,add_to_cart,2023-12-06,0.0
4971,1944,purchase,2024-02-09,0.0
4972,288,view_product,2023-12-17,25.62
4973,1561,view_product,2023-11-21,0.0
4974,1586,add_to_cart,2023-08-14,0.0
4975,965,view_product,2023-10-07,0.0
4976,779,view_product,2024-02-20,0.0
4977,1901,view_product,2024-01-12,0.0
4978,782,view_product,2023-12-18,0.0
4979,363,login,2023-11-29,0.0
4980,143,view_product,2023-11-01,0.0
4981,348,login,2023-11-10,0.0
4982,265,add_to_cart,2023-12-30,409.39
4983,280,login,2023-06-10,0.0
4984,1776,purchase,2023-09-08,0.0
4985,1068,login,2023-06-04,0.0
4986,942,view_product,2023-08-26,0.0
4987,57,view_product,2024-03-12,0.0
4988,686,view_product,2024-03-14,0.0
4989,873,login,2023-09-26,0.0
4990,1563,view_product,2024-03-01,0.0
4991,1400,view_product,2024-02-21,0.0
4992,479,login,2023-08-09,0.0
4993,694,view_product,2024-01-19,0.0
4994,1127,purchase,2023-09-19,0.0
4995,664,add_to_cart,2023-02-08,0.0
4996,1317,login,2024-05-07,0.0
4997,711,add_to_cart,2023-01-22,0.0
4998,1457,login,2023-03-17,0.0
4999,560,view_product,2023-09-08,0.0
5000,173,view_product,2023-11-26,0.0
5001,1317,add_to_cart,2024-05-10,0.0
5002,120,login,2023-10-18,0.0
5003,1119,view_product,2023-04-19,0.0
5004,146,view_product,2024-01-21,0.0
5005,1112,login,2023-05-16,0.0
5006,1239,view_product,2023-10-11,0.0
5007,726,login,2023-08-18,0.0
5008,874,login,2024-01-29,0.0
5009,1392,view_product,2023-06-05,0.0
5010,917,view_product,2024-02-01,280.0
5011,1108,login,2024-05-10,0.0
5012,227,add_to_cart,2023-05-28,0.0
5013,1489,purchase,2023-11-24,0.0
5014,241,login,2023-07-25,147.27
5015,1649,view_product,2024-01-20,0.0
5016,1152,login,2023-05-21,0.0
5017,1787,view_product,2023-05-01,70.89
5018,1297,add_to_cart,2023-11-26,0.0
5019,94,login,2023-06-07,0.0
5020,821,add_to_cart,2023-10-19,0.0
5021,215,login,2023-12-14,0.0
5022,195,login,2023-05-18,0.0
5023,251,view_product,2023-09-21,0.0
5024,159,login,2023-06-28,0.0
5025,266,view_product,2024-02-02,0.0
5026,1451,login,2023-05-08,0.0
5027,1348,login,2024-02-17,0.0
5028,1212,view_product,2023-02-03,0.0
5029,1154,view_product,2024-02-20,0.0
5030,175,view_product,2023-06-12,0.0
5031,1114,view_product,2024-01-13,0.0
5032,1803,login,2023-12-15,0.0
5033,1903,view_product,2023-11-20,0.0
5034,1357,login,2024-02-23,0.0
5035,1487,login,2024-03-12,0.0
5036,674,view_product,2023-07-28,0.0
5037,815,view_product,2023-11-18,0.0
5038,1590,login,2023-07-31,0.0
5039,1452,add_to_cart,2023-07-08,0.0
5040,743,login,2023-08-13,0.0
5041,1325,view_product,2023-05-17,0.0
5042,328,add_to_cart,2023-02-25,46.41
5043,1241,view_product,2023-12-06,0.0
5044,300,login,2023-06-23,0.0
5045,5,login,2023-07-22,0.0
5046,568,add_to_cart,2023-10-12,160.58
5047,290,login,2023-01-22,310.35
5048,482,login,2023-06-14,0.0
5049,1603,view_product,2024-03-09,0.0
5050,1461,login,2023-04-04,0.0
5051,1005,login,2023-05-30,0.0
5052,293,view_product,2023-07-01,0.0
5053,994,view_product,2023-09-03,0.0
5054,1637,purchase,2023-06-16,0.0
5055,1341,add_to_cart,2023-09-21,0.0
5056,1218,view_product,2023-11-01,0.0
5057,610,view_product,2023-05-29,0.0
5058,547,purchase,2023-07-05,0.0
5059,1894,view_product,2023-03-07,0.0
5060,497,view_product,2023-07-12,0.0
5061,1635,login,2023-12-30,0.0
5062,328,purchase,2023-06-16,0.0
5063,1604,login,2023-12-25,0.0
5064,589,login,2023-05-19,0.0
5065,765,login,2023-11-12,51.39
5066,1414,add_to_cart,2024-04-10,0.0
5067,827,login,2023-07-25,0.0
5068,1517,view_product,2024-03-10,0.0
5069,1839,login,2023-04-06,0.0
5070,379,login,2023-06-08,0.0
5071,1615,login,2023-07-15,0.0
5072,1546,login,2023-11-25,66.74
5073,1085,view_product,2023-10-03,0.0
5074,846,purchase,2023-04-06,0.0
5075,122,login,2024-01-02,0.0
5076,1941,login,2023-07-04,0.0
5077,1881,login,2023-03-28,0.0
5078,1041,login,2023-10-06,0.0
5079,541,add_to_cart,2023-12-01,0.0
5080,489,login,2023-04-14,0.0
5081,1455,view_product,2023-05-20,0.0
5082,1203,add_to_cart,2023-02-24,0.0
5083,675,view_product,2024-02-09,0.0
5084,1806,view_product,2024-04-13,0.0
5085,1552,login,2023-09-20,0.0
5086,206,view_product,2023-09-09,0.0
5087,39,purchase,2023-09-01,0.0
5088,892,login,2024-01-24,0.0
5089,976,add_to_cart,2023-06-25,0.0
5090,1780,login,2023-08-05,100.23
5091,1341,login,2023-07-31,0.0
5092,653,add_to_cart,2023-11-26,0.0
5093,7,login,2023-04-11,395.0
5094,377,login,2023-07-06,0.0
5095,1050,purchase,2023-08-31,0.0
5096,1414,view_product,2024-01-10,248.24
5097,644,login,2024-04-21,0.0
5098,595,login,2023-02-11,0.0
5099,765,add_to_cart,2024-01-30,0.0
5100,952,view_product,2023-11-21,0.0
5101,1538,view_product,2023-09-16,0.0
5102,1909,add_to_cart,2024-03-31,223.91
5103,1716,login,2023-11-10,116.1
5104,791,login,2023-05-05,0.0
5105,530,login,2024-05-10,0.0
5106,655,login,2023-05-08,0.0
5107,1231,login,2023-04-01,0.0
5108,1819,view_product,2023-10-05,0.0
5109,290,purchase,2023-01-15,0.0
5110,1755,view_product,2023-09-07,0.0
5111,1078,view_product,2023-06-18,0.0
5112,854,view_product,2023-12-11,0.0
5113,1714,login,2023-08-17,0.0
5114,28,add_to_cart,2023-10-13,0.0
5115,210,purchase,2023-08-27,0.0
5116,483,view_product,2023-06-08,0.0
5117,1700,view_product,2023-06-21,0.0
5118,1074,login,2023-05-23,0.0
5119,130,add_to_cart,2023-05-11,0.0
5120,1461,login,2023-04-03,0.0
5121,1761,login,2024-02-08,0.0
5122,1610,login,2023-06-29,0.0
5123,1276,add_to_cart,2024-05-06,0.0
5124,1391,login,2024-02-03,0.0
5125,1757,login,2024-02-14,0.0
5126,1682,login,2023-11-19,0.0
5127,469,purchase,2023-10-31,0.0
5128,1214,login,2023-07-10,145.64
5129,469,login,2023-08-03,0.0
5130,185,view_product,2023-05-20,0.0
5131,366,view_product,2023-02-19,0.0
5132,777,login,2023-05-09,0.0
5133,664,view_product,2023-06-01,102.71
5134,936,login,2024-02-18,0.0
5135,1110,login,2023-10-29,0.0
5136,1397,view_product,2023-08-01,0.0
5137,1695,login,2023-08-12,0.0
5138,626,purchase,2024-03-18,0.0
5139,118,login,2023-06-01,0.0
5140,361,login,2024-02-01,0.0
5141,1023,login,2023-12-13,0.0
5142,1768,login,2024-03-23,0.0
5143,1472,add_to_cart,2023-09-08,0.0
5144,1917,view_product,2024-01-21,0.0
5145,1090,login,2024-01-13,0.0
5146,3,purchase,2023-01-22,0.0
5147,512,login,2024-01-26,0.0
5148,908,view_product,2023-08-01,0.0
5149,847,login,2023-09-22,0.0
5150,569,purchase,2023-08-30,0.0
5151,628,login,2023-08-17,0.0
5152,1363,login,2023-05-19,0.0
5153,1439,login,2023-04-11,0.0
5154,1150,view_product,2023-12-15,0.0
5155,1913,login,2023-10-27,0.0
5156,205,view_product,2024-03-15,0.0
5157,1521,view_product,2024-03-11,70.74
5158,534,login,2024-01-27,0.0
5159,984,login,2023-04-22,0.0
5160,1417,view_product,2024-02-06,0.0
5161,1349,view_product,2024-05-24,0.0
5162,1032,view_product,2023-07-20,0.0
5163,1433,login,2023-05-10,0.0
5164,1389,login,2023-04-22,0.0
5165,589,view_product,2023-06-29,0.0
5166,1328,view_product,2023-09-20,0.0
5167,1282,view_product,2023-11-19,0.0
5168,108,purchase,2023-05-30,0.0
5169,699,login,2024-02-26,0.0
5170,701,login,2023-08-24,129.48
5171,1106,login,2024-04-11,0.0
5172,1492,add_to_cart,2023-12-13,0.0
5173,1544,view_product,2023-10-18,0.0
5174,1426,login,2023-09-29,0.0
5175,65,login,2024-03-10,0.0
5176,1346,login,2023-03-22,0.0
5177,691,login,2023-05-31,0.0
5178,1649,view_product,2024-04-21,403.58
5179,1672,login,2023-01-23,0.0
5180,1645,add_to_cart,2023-10-11,0.0
5181,1232,view_product,2023-11-10,0.0
5182,616,login,2023-12-11,0.0
5183,123,view_product,2023-06-15,0.0
5184,422,login,2023-07-21,0.0
5185,1831,purchase,2023-12-31,0.0
5186,135,view_product,2023-07-10,0.0
5187,1682,login,2023-12-02,0.0
5188,440,view_product,2024-03-05,0.0
5189,1882,login,2023-09-05,0.0
5190,288,login,2024-03-01,0.0
5191,196,add_to_cart,2023-12-19,0.0
5192,532,view_product,2023-12-15,0.0
5193,1695,view_product,2023-11-13,0.0
5194,1168,view_product,2023-08-12,0.0
5195,96,view_product,2024-03-18,0.0
5196,1158,view_product,2023-10-29,0.0
5197,1513,login,2023-11-04,0.0
5198,878,view_product,2023-10-18,0.0
5199,914,add_to_cart,2024-04-09,0.0
5200,1918,view_product,2023-12-11,0.0
5201,585,login,2024-02-11,0.0
5202,1804,login,2023-07-20,0.0
5203,308,login,2024-06-10,0.0
5204,1701,view_product,2023-08-15,0.0
5205,619,view_product,2023-08-03,0.0
5206,1866,view_product,2023-11-03,0.0
5207,277,view_product,2023-07-20,0.0
5208,123,login,2023-10-09,0.0
5209,770,login,2023-08-31,0.0
5210,821,login,2023-12-13,342.1
5211,91,purchase,2023-04-24,0.0
5212,1098,view_product,2023-07-28,0.0
5213,1644,view_product,2023-09-17,0.0
5214,1019,view_product,2024-01-26,0.0
5215,1523,view_product,2023-09-18,489.27
5216,1374,login,2023-11-26,0.0
5217,1604,add_to_cart,2024-01-24,0.0
5218,999,view_product,2023-12-19,0.0
5219,1676,login,2023-06-28,0.0
5220,1115,view_product,2023-05-30,0.0
5221,328,add_to_cart,2023-04-01,0.0
5222,522,view_product,2023-10-24,0.0
5223,1759,view_product,2024-01-10,0.0
5224,924,login,2024-01-18,0.0
5225,163,view_product,2023-01-13,356.68
5226,928,view_product,2023-08-08,0.0
5227,459,login,2023-08-14,0.0
5228,235,login,2023-08-17,0.0
5229,1042,view_product,2024-02-22,0.0
5230,1840,login,2023-08-03,0.0
5231,1271,view_product,2023-11-23,0.0
5232,674,add_to_cart,2023-11-26,0.0
5233,1292,view_product,2023-01-13,0.0
5234,615,login,2023-12-26,0.0
5235,604,view_product,2023-11-17,0.0
5236,1228,view_product,2024-04-12,0.0
5237,451,view_product,2023-10-05,0.0
5238,1908,purchase,2024-01-14,0.0
5239,149,add_to_cart,2024-02-14,0.0
5240,1782,login,2023-07-01,0.0
5241,834,view_product,2023-08-31,0.0
5242,200,login,2023-12-19,0.0
5243,274,view_product,2023-07-15,0.0
5244,1140,purchase,2023-07-06,0.0
5245,498,view_product,2023-01-25,0.0
5246,1608,purchase,2023-07-12,0.0
5247,849,login,2023-11-18,0.0
5248,800,view_product,2023-12-09,0.0
5249,1128,login,2023-12-02,0.0
5250,1569,view_product,2023-08-29,0.0
5251,899,login,2023-08-12,0.0
5252,865,view_product,2023-07-19,0.0
5253,844,login,2023-11-27,0.0
5254,1021,view_product,2023-06-16,0.0
5255,1632,view_product,2023-11-26,0.0
5256,13,purchase,2023-08-29,0.0
5257,533,login,2023-10-18,0.0
5258,641,view_product,2023-05-29,0.0
5259,684,view_product,2023-07-29,0.0
5260,169,view_product,2024-04-03,0.0
5261,1952,login,2023-04-02,348.03
5262,250,login,2023-09-06,0.0
5263,1674,login,2023-08-15,0.0
5264,1988,login,2024-01-11,0.0
5265,1531,view_product,2024-03-24,0.0
5266,1453,login,2023-07-11,0.0
5267,205,login,2023-12-05,0.0
5268,836,view_product,2023-06-12,0.0
5269,229,login,2023-08-11,0.0
5270,1788,view_product,2023-07-30,0.0
5271,672,view_product,2023-06-26,0.0
5272,1310,view_product,2023-06-07,0.0
5273,422,purchase,2023-03-28,0.0
5274,1670,login,2023-12-29,0.0
5275,743,add_to_cart,2023-07-05,0.0
5276,197,purchase,2023-05-30,0.0
5277,512,login,2024-02-27,0.0
5278,273,login,2023-09-28,0.0
5279,1944,login,2024-03-02,0.0
5280,433,login,2023-02-17,0.0
5281,1578,login,2023-08-22,0.0
5282,1074,login,2023-05-07,0.0
5283,1514,login,2024-04-06,0.0
5284,1811,add_to_cart,2024-01-26,397.76
5285,290,login,2023-06-19,0.0
5286,1603,view_product,2024-02-03,0.0
5287,1471,login,2023-04-15,0.0
5288,1288,view_product,2023-12-17,0.0
5289,1648,login,2023-11-12,0.0
5290,725,login,2023-10-24,0.0
5291,24,login,2024-04-04,0.0
5292,1452,add_to_cart,2023-08-07,0.0
5293,1075,view_product,2023-07-03,0.0
5294,1574,add_to_cart,2023-07-21,425.94
5295,1903,purchase,2023-11-19,0.0
5296,163,login,2023-06-07,0.0
5297,772,purchase,2023-05-27,483.39
5298,750,add_to_cart,2024-06-02,0.0
5299,571,view_product,2023-07-26,0.0
5300,1164,add_to_cart,2024-02-22,0.0
5301,475,login,2023-12-30,0.0
5302,166,login,2023-05-18,0.0
5303,1472,view_product,2023-05-29,0.0
5304,603,purchase,2024-02-29,0.0
5305,1718,login,2023-12-13,0.0
5306,1257,view_product,2023-11-24,0.0
5307,352,login,2023-07-28,0.0
5308,1461,view_product,2023-04-28,0.0
5309,174,login,2023-06-24,0.0
5310,362,add_to_cart,2023-09-25,0.0
5311,586,view_product,2023-11-24,0.0
5312,1104,view_product,2023-03-01,0.0
5313,1553,login,2023-04-26,0.0
5314,1261,view_product,2023-08-07,0.0
5315,1938,add_to_cart,2023-10-10,0.0
5316,1099,view_product,2023-09-28,0.0
5317,1953,login,2023-07-27,0.0
5318,1446,login,2023-07-30,0.0
5319,1806,view_product,2024-01-19,0.0
5320,1946,add_to_cart,2023-12-05,0.0
5321,995,login,2024-02-29,414.14
5322,845,login,2023-06-29,0.0
5323,1570,login,2023-09-20,0.0
5324,693,view_product,2023-12-03,0.0
5325,1583,purchase,2024-02-07,0.0
5326,916,login,2024-01-30,0.0
5327,167,view_product,2023-11-12,0.0
5328,422,login,2023-03-19,0.0
5329,1845,purchase,2023-09-07,0.0
5330,1473,view_product,2023-06-27,0.0
5331,1449,login,2024-04-05,0.0
5332,1636,login,2023-07-20,0.0
5333,1362,view_product,2024-01-13,0.0
5334,1,purchase,2023-11-29,0.0
5335,1698,login,2023-01-15,0.0
5336,1894,purchase,2023-03-16,0.0
5337,1718,view_product,2023-09-28,0.0
5338,1885,login,2023-09-08,96.24
5339,1418,purchase,2023-08-28,0.0
5340,317,add_to_cart,2024-01-24,0.0
5341,1340,login,2023-10-14,0.0
5342,772,add_to_cart,2023-07-22,0.0
5343,1787,login,2023-03-29,0.0
5344,489,login,2023-03-18,0.0
5345,1229,view_product,2023-08-26,0.0
5346,1417,add_to_cart,2024-01-04,0.0
5347,34,login,2023-12-27,224.07
5348,1717,login,2023-12-25,0.0
5349,1331,login,2023-08-25,0.0
5350,1064,login,2023-09-27,0.0
5351,695,view_product,2023-01-25,0.0
5352,571,view_product,2023-07-06,21.79
5353,956,view_product,2023-11-10,0.0
5354,1503,login,2023-11-11,341.41
5355,1286,view_product,2023-11-20,0.0
5356,365,view_product,2023-05-14,0.0
5357,689,login,2023-05-26,0.0
5358,432,login,2023-05-07,0.0
5359,1730,login,2023-07-12,403.99
5360,1767,login,2023-12-12,0.0
5361,1541,login,2023-11-07,390.16
5362,1634,login,2024-03-04,0.0
5363,521,login,2023-02-08,0.0
5364,901,login,2023-09-24,0.0
5365,1155,login,2023-10-24,0.0
5366,1696,login,2023-04-11,0.0
5367,1769,view_product,2023-09-27,0.0
5368,1950,view_product,2023-03-10,0.0
5369,1236,login,2023-11-05,0.0
5370,603,add_to_cart,2023-11-17,0.0
5371,1782,login,2023-07-04,0.0
5372,649,login,2023-08-09,0.0
5373,1163,view_product,2023-06-02,0.0
5374,546,login,2023-07-28,0.0
5375,1618,add_to_cart,2023-10-05,0.0
5376,1991,view_product,2023-06-26,0.0
5377,429,add_to_cart,2023-11-12,471.38
5378,844,add_to_cart,2024-01-27,0.0
5379,1150,view_product,2024-03-08,0.0
5380,518,view_product,2023-02-19,0.0
5381,1404,view_product,2024-03-23,0.0
5382,446,login,2023-10-15,0.0
5383,1902,login,2023-07-01,0.0
5384,1651,login,2023-12-23,0.0
5385,592,login,2023-07-24,0.0
5386,1586,purchase,2023-08-05,0.0
5387,44,login,2023-03-15,0.0
5388,80,login,2024-02-01,0.0
5389,1007,view_product,2023-06-11,0.0
5390,241,login,2023-05-23,0.0
5391,1170,view_product,2023-06-29,0.0
5392,1254,login,2024-03-07,0.0
5393,1668,view_product,2023-09-15,0.0
5394,1050,login,2023-04-18,0.0
5395,1108,view_product,2024-03-03,0.0
5396,115,login,2024-02-20,0.0
5397,479,login,2023-07-08,0.0
5398,1320,view_product,2023-10-30,0.0
5399,1883,add_to_cart,2023-06-09,0.0
5400,988,login,2023-07-17,0.0
5401,1969,purchase,2023-09-03,0.0
5402,1897,login,2023-12-16,0.0
5403,1786,login,2023-03-21,0.0
5404,497,view_product,2023-10-20,0.0
5405,1764,view_product,2023-12-16,0.0
5406,1356,login,2023-09-01,0.0
5407,795,login,2023-04-13,0.0
5408,543,view_product,2023-12-26,0.0
5409,408,login,2024-01-18,0.0
5410,650,login,2023-08-21,0.0
5411,1923,view_product,2023-06-01,485.43
5412,1571,view_product,2024-03-24,0.0
5413,1191,view_product,2023-08-22,0.0
5414,105,login,2023-11-26,0.0
5415,652,view_product,2023-11-08,0.0
5416,1958,add_to_cart,2023-08-14,0.0
5417,276,view_product,2023-12-07,0.0
5418,1346,view_product,2023-09-03,0.0
5419,1230,login,2023-04-07,0.0
5420,1065,view_product,2023-11-02,0.0
5421,1614,add_to_cart,2023-05-15,0.0
5422,1898,login,2023-06-02,0.0
5423,1708,add_to_cart,2024-01-06,0.0
5424,583,login,2023-05-23,0.0
5425,1634,login,2023-12-21,0.0
5426,1952,purchase,2023-04-06,0.0
5427,1133,add_to_cart,2023-04-19,0.0
5428,1630,login,2023-07-21,207.35
5429,1048,add_to_cart,2023-11-29,0.0
5430,1109,login,2023-07-21,255.8
5431,1556,login,2023-02-18,0.0
5432,526,view_product,2023-05-29,0.0
5433,432,login,2023-03-23,0.0
5434,1403,login,2023-10-26,0.0
5435,305,view_product,2024-01-27,0.0
5436,1807,view_product,2023-10-11,122.88
5437,1649,view_product,2024-04-17,0.0
5438,1169,login,2023-09-25,0.0
5439,1028,add_to_cart,2023-01-24,0.0
5440,574,view_product,2023-06-06,0.0
5441,1003,view_product,2024-03-16,0.0
5442,1345,view_product,2023-04-27,0.0
5443,557,view_product,2024-01-19,0.0
5444,185,login,2023-07-20,0.0
5445,1895,login,2024-03-03,0.0
5446,1388,add_to_cart,2023-06-24,0.0
5447,32,add_to_cart,2023-02-28,0.0
5448,1588,view_product,2023-12-18,0.0
5449,502,purchase,2023-11-26,0.0
5450,808,login,2024-04-28,0.0
5451,1286,login,2024-01-26,0.0
5452,443,view_product,2023-08-05,0.0
5453,961,login,2024-04-19,0.0
5454,1665,login,2024-04-07,0.0
5455,765,view_product,2023-10-24,0.0
5456,566,login,2023-08-08,0.0
5457,1725,login,2023-12-29,0.0
5458,613,view_product,2023-05-13,0.0
5459,905,view_product,2023-01-08,0.0
5460,991,login,2023-02-19,0.0
5461,296,login,2023-12-25,0.0
5462,600,login,2023-08-08,0.0
5463,642,view_product,2024-01-30,0.0
5464,1657,view_product,2023-10-09,0.0
5465,222,view_product,2023-05-09,0.0
5466,1070,view_product,2024-01-21,0.0
5467,1248,view_product,2024-01-27,0.0
5468,540,view_product,2023-10-18,0.0
5469,447,view_product,2023-06-24,0.0
5470,1617,login,2024-01-14,0.0
5471,699,add_to_cart,2024-02-23,0.0
5472,1768,add_to_cart,2024-03-08,0.0
5473,1026,add_to_cart,2023-06-16,0.0
5474,959,view_product,2023-08-09,0.0
5475,896,login,2024-03-23,0.0
5476,1504,view_product,2024-06-14,0.0
5477,1023,view_product,2023-10-10,0.0
5478,1126,purchase,2023-09-16,0.0
5479,1105,view_product,2024-02-15,0.0
5480,1678,login,2023-07-22,0.0
5481,1704,view_product,2023-12-08,0.0
5482,416,view_product,2024-01-05,0.0
5483,1525,view_product,2023-09-18,0.0
5484,1322,add_to_cart,2023-04-20,0.0
5485,495,login,2023-12-15,0.0
5486,226,view_product,2024-01-03,0.0
5487,883,login,2023-06-05,0.0
5488,1188,view_product,2024-02-02,0.0
5489,1685,login,2023-08-10,0.0
5490,573,login,2024-02-12,0.0
5491,1030,view_product,2023-10-15,0.0
5492,1593,login,2023-10-21,0.0
5493,890,login,2023-06-18,0.0
5494,1737,view_product,2023-07-24,0.0
5495,1276,view_product,2024-04-18,0.0
5496,1434,login,2024-05-15,0.0
5497,712,view_product,2023-03-28,0.0
5498,1631,login,2023-12-21,0.0
5499,1132,view_product,2023-11-05,120.88
5500,668,add_to_cart,2023-10-12,0.0
5501,210,login,2023-05-22,0.0
5502,1405,view_product,2023-05-05,0.0
5503,1465,add_to_cart,2023-04-11,0.0
5504,594,login,2023-12-09,350.91
5505,572,view_product,2024-02-29,0.0
5506,1050,view_product,2023-06-22,0.0
5507,374,login,2024-02-03,0.0
5508,44,view_product,2023-04-09,0.0
5509,1418,view_product,2023-08-20,0.0
5510,1723,view_product,2024-01-31,0.0
5511,1499,add_to_cart,2023-10-14,0.0
5512,1492,login,2023-11-06,0.0
5513,556,view_product,2023-12-24,0.0
5514,806,login,2023-07-03,0.0
5515,1718,login,2023-12-22,0.0
5516,1900,view_product,2023-12-09,0.0
5517,608,add_to_cart,2024-01-04,0.0
5518,1464,login,2023-05-22,0.0
5519,70,purchase,2023-04-30,0.0
5520,1608,login,2023-09-10,354.66
5521,1181,login,2023-08-08,0.0
5522,1843,login,2024-04-21,0.0
5523,268,add_to_cart,2023-07-13,0.0
5524,80,view_product,2023-12-10,0.0
5525,509,login,2023-10-31,0.0
5526,32,login,2023-04-01,0.0
5527,1145,add_to_cart,2023-06-29,0.0
5528,1819,login,2023-09-02,0.0
5529,162,view_product,2023-09-13,0.0
5530,1000,purchase,2023-03-22,0.0
5531,1213,purchase,2024-04-12,0.0
5532,1568,purchase,2023-03-09,0.0
5533,1162,login,2023-06-16,0.0
5534,892,login,2023-12-09,0.0
5535,1583,login,2024-02-04,0.0
5536,683,login,2023-11-23,0.0
5537,1070,view_product,2023-09-11,0.0
5538,349,view_product,2023-11-19,0.0
5539,125,login,2023-11-13,0.0
5540,327,login,2023-05-06,0.0
5541,1176,login,2024-04-28,0.0
5542,724,login,2023-08-13,0.0
5543,1881,login,2023-03-20,0.0
5544,1785,login,2023-10-04,0.0
5545,1414,login,2024-02-24,0.0
5546,1395,add_to_cart,2023-12-09,0.0
5547,1420,login,2023-10-03,0.0
5548,1753,login,2024-02-29,0.0
5549,1480,view_product,2024-01-12,0.0
5550,383,view_product,2024-01-21,0.0
5551,1259,login,2023-06-23,201.58
5552,1148,add_to_cart,2024-03-25,0.0
5553,1133,login,2023-07-31,0.0
5554,1874,add_to_cart,2024-03-24,0.0
5555,1338,add_to_cart,2023-09-07,0.0
5556,478,login,2023-11-05,0.0
5557,1829,purchase,2023-11-20,0.0
5558,1918,view_product,2024-03-29,0.0
5559,1373,add_to_cart,2024-01-21,0.0
5560,359,view_product,2023-05-01,0.0
5561,194,purchase,2024-01-03,0.0
5562,1543,login,2023-03-19,0.0
5563,1094,view_product,2023-07-07,0.0
5564,67,view_product,2023-07-03,0.0
5565,906,login,2024-03-20,0.0
5566,768,login,2024-01-26,0.0
5567,27,purchase,2023-08-11,0.0
5568,1983,login,2023-09-25,0.0
5569,1139,view_product,2023-02-07,0.0
5570,890,purchase,2023-08-08,0.0
5571,1765,view_product,2024-05-05,0.0
5572,1669,view_product,2023-09-07,0.0
5573,1894,purchase,2023-05-10,0.0
5574,1836,login,2024-04-07,0.0
5575,674,login,2023-07-24,0.0
5576,1103,login,2023-08-08,0.0
5577,1765,view_product,2024-04-17,0.0
5578,1083,view_product,2024-01-15,0.0
5579,700,purchase,2023-09-27,0.0
5580,1876,login,2024-03-01,0.0
5581,834,view_product,2023-08-20,0.0
5582,1982,view_product,2023-08-11,275.44
